Interference and Diffraction Data File Wed, Mar 30, 2022 3:31 PM
Sensor Position (Meters)	Light Intensity (Volts)
0.03389	-0.01081
0.03389	-0.01178
0.03389	-0.01114
0.03389	-0.00775
0.03389	-0.00727
0.03389	-0.00759
0.03389	-0.00840
0.03389	-0.01323
0.03389	-0.00695
0.03389	-0.00888
0.03389	-0.01226
0.03389	-0.00953
0.03389	-0.00743
0.03389	-0.01291
0.03389	-0.00904
0.03389	-0.00566
0.03389	-0.00759
0.03389	-0.01194
0.03389	-0.00840
0.03389	-0.00792
0.03389	-0.01210
0.03389	-0.01420
0.03389	-0.00743
0.03389	-0.01210
0.03389	-0.00775
0.03389	-0.00840
0.03389	-0.01114
0.03389	-0.00695
0.03389	-0.01243
0.03389	-0.01130
0.03389	-0.00792
0.03389	-0.01017
0.03389	-0.00421
0.03389	-0.00808
0.03389	-0.00920
0.03389	-0.01178
0.03389	-0.00953
0.03389	-0.01098
0.03389	-0.00437
0.03389	-0.00824
0.03389	-0.00856
0.03389	-0.01049
0.03389	-0.00888
0.03389	-0.00743
0.03389	-0.01001
0.03389	-0.01114
0.03389	-0.00775
0.03389	-0.00775
0.03389	-0.01049
0.03389	-0.00808
0.03389	-0.00856
0.03389	-0.00937
0.03389	-0.01291
0.03389	-0.01017
0.03389	-0.01162
0.03389	-0.01130
0.03389	-0.00792
0.03389	-0.00953
0.03389	-0.00792
0.03389	-0.01098
0.03389	-0.00953
0.03389	-0.01291
0.03389	-0.00727
0.03389	-0.00663
0.03389	-0.01178
0.03389	-0.00888
0.03389	-0.00872
0.03389	-0.01210
0.03389	-0.00937
0.03389	-0.00840
0.03389	-0.00775
0.03389	-0.01098
0.03389	-0.01130
0.03389	-0.01033
